id,subtime,score,walltime,scoreQueue,qtdRecursos
w0!1686337,12102984.0,60.0,2700,624035.0,39
w0!1686383,12103001.0,60.0,3600,604018.0,39
w0!1686338,12102984.0,60.0,85800,546553.0,22
w0!1686339,12102985.0,60.0,85800,546552.0,28
w0!1686340,12102985.0,60.0,85800,546552.0,8
w0!1686341,12102986.0,60.0,85800,546551.0,28
w0!1686342,12102986.0,60.0,85800,546551.0,28
w0!1686343,12102986.0,60.0,85800,546551.0,28
w0!1686344,12102987.0,60.0,85800,546550.0,28
w0!1686345,12102987.0,60.0,85800,546550.0,28
w0!1686349,12102988.0,60.0,85800,546549.0,28
w0!1686350,12102989.0,60.0,85800,546548.0,28
w0!1686352,12102989.0,60.0,85800,546548.0,28
w0!1686353,12102990.0,60.0,85800,546547.0,5
w0!1686354,12102990.0,60.0,85800,546547.0,28
w0!1686355,12102991.0,60.0,85800,546546.0,28
w0!1686356,12102991.0,60.0,85800,546546.0,28
w0!1686357,12102991.0,60.0,85800,546546.0,28
w0!1686358,12102992.0,60.0,85800,546545.0,28
w0!1686359,12102992.0,60.0,85800,546545.0,28
w0!1686363,12102993.0,60.0,85800,546544.0,28
w0!1686366,12102994.0,60.0,85800,546543.0,28
w0!1686367,12102995.0,60.0,85800,546542.0,7
w0!1686368,12102995.0,60.0,85800,546542.0,28
w0!1686369,12102995.0,60.0,85800,546542.0,28
w0!1686370,12102996.0,60.0,85800,546541.0,28
w0!1686371,12102996.0,60.0,85800,546541.0,5
w0!1686372,12102996.0,60.0,85800,546541.0,28
w0!1686375,12102998.0,60.0,85800,546539.0,2
w0!1686376,12102998.0,60.0,85800,546539.0,2
w0!1686377,12102998.0,60.0,85800,546539.0,28
w0!1686378,12102999.0,60.0,85800,546538.0,18
w0!1686379,12102999.0,60.0,85800,546538.0,28
w0!1686380,12103000.0,60.0,85800,546537.0,19
w0!1686381,12103000.0,60.0,85800,546537.0,28
w0!1686384,12103001.0,60.0,172800,545268.0,20
w0!1686385,12103001.0,60.0,172800,545268.0,20
w0!1686386,12103002.0,60.0,172800,545267.0,20
w0!1686387,12103002.0,60.0,172800,545267.0,20
w0!1686388,12103002.0,60.0,172800,545267.0,20
w0!1686382,12103000.0,60.0,604800,544376.0,20
w0!1686517,12124439.0,56.0,1200,668020.0,20
w0!1686400,12103007.0,0.0,600,385612.0,19
w0!1686401,12103007.0,0.0,600,385612.0,1
w0!1686416,12103012.0,0.0,600,385607.0,3
w0!1686419,12103013.0,0.0,600,385606.0,1
w0!1686394,12103005.0,0.0,1200,205614.0,20
w0!1686396,12103005.0,0.0,1200,205614.0,20
w0!1686398,12103006.0,0.0,1200,205613.0,2
w0!1686402,12103008.0,0.0,1200,205611.0,8
w0!1686417,12103013.0,0.0,1200,205606.0,28
w0!1686418,12103013.0,0.0,1200,205606.0,2
w0!1686429,12103017.0,0.0,1200,205602.0,20
w0!1686472,12111672.0,10.0,3600,163347.0,1
w0!1686389,12103003.0,0.0,3600,85616.0,39
w0!1686407,12103010.0,0.0,7200,55609.0,28
w0!1686408,12103010.0,0.0,7200,55609.0,28
w0!1686426,12103016.0,0.0,7200,55603.0,28
w0!1686427,12103016.0,0.0,7200,55603.0,28
w0!1686425,12103016.0,0.0,21600,35603.0,4
w0!1686432,12103018.0,0.0,28800,33101.0,28
w0!1686433,12103019.0,0.0,28800,33100.0,8
w0!1686413,12103012.0,0.0,35755,31648.0,10
w0!1686403,12103008.0,0.0,36506,31528.0,39
w0!1686414,12103012.0,0.0,50220,29908.0,1
w0!1686404,12103008.0,0.0,85800,28129.0,2
w0!1686405,12103009.0,0.0,85800,28128.0,3
w0!1686406,12103009.0,0.0,85800,28128.0,24
w0!1686409,12103010.0,0.0,85800,28127.0,28
w0!1686410,12103011.0,0.0,85800,28126.0,3
w0!1686411,12103011.0,0.0,85800,28126.0,2
w0!1686412,12103011.0,0.0,85800,28126.0,2
w0!1686420,12103014.0,0.0,85800,28123.0,2
w0!1686421,12103014.0,0.0,85800,28123.0,28
w0!1686422,12103015.0,0.0,85800,28122.0,28
w0!1686423,12103015.0,0.0,85800,28122.0,17
w0!1686424,12103015.0,0.0,85800,28122.0,28
w0!1686428,12103017.0,0.0,85800,28120.0,28
w0!1686430,12103017.0,0.0,85800,28120.0,28
w0!1686431,12103018.0,0.0,85800,28119.0,28
w0!1686390,12103003.0,0.0,172800,26866.0,20
w0!1686391,12103004.0,0.0,172800,26865.0,20
w0!1686392,12103004.0,0.0,172800,26865.0,1
w0!1686393,12103004.0,0.0,172800,26865.0,20
w0!1686395,12103005.0,0.0,172800,26864.0,20
w0!1686397,12103006.0,0.0,172800,26863.0,20
w0!1686399,12103007.0,0.0,604800,25969.0,3
 
Fila Jobs n:,370,Size:,96,Current time:,12128647.4
w0!1686335,12102983.0,60.0,2400,634064.0,39
w0!1686336,12102984.0,60.0,2400,634063.0,1
w0!1686348,12102988.0,60.0,2400,634059.0,1
w0!1686361,12102993.0,60.0,2400,634054.0,1
w0!1686362,12102993.0,60.0,2400,634054.0,1
w0!1686364,12102994.0,60.0,2400,634053.0,39
w0!1686365,12102994.0,60.0,2400,634053.0,1
w0!1686373,12102997.0,60.0,2400,634050.0,39
w0!1686374,12102997.0,60.0,2400,634050.0,2
w0!1686337,12102984.0,60.0,2700,624063.0,39
w0!1686383,12103001.0,60.0,3600,604046.0,39
w0!1686338,12102984.0,60.0,85800,546581.0,22
w0!1686339,12102985.0,60.0,85800,546580.0,28
w0!1686340,12102985.0,60.0,85800,546580.0,8
w0!1686341,12102986.0,60.0,85800,546579.0,28
w0!1686342,12102986.0,60.0,85800,546579.0,28
w0!1686343,12102986.0,60.0,85800,546579.0,28
w0!1686344,12102987.0,60.0,85800,546578.0,28
w0!1686345,12102987.0,60.0,85800,546578.0,28
w0!1686349,12102988.0,60.0,85800,546577.0,28
w0!1686350,12102989.0,60.0,85800,546576.0,28
w0!1686352,12102989.0,60.0,85800,546576.0,28
w0!1686353,12102990.0,60.0,85800,546575.0,5
w0!1686354,12102990.0,60.0,85800,546575.0,28
w0!1686355,12102991.0,60.0,85800,546574.0,28
w0!1686356,12102991.0,60.0,85800,546574.0,28
w0!1686357,12102991.0,60.0,85800,546574.0,28
w0!1686358,12102992.0,60.0,85800,546573.0,28
w0!1686359,12102992.0,60.0,85800,546573.0,28
w0!1686363,12102993.0,60.0,85800,546572.0,28
w0!1686366,12102994.0,60.0,85800,546571.0,28
w0!1686367,12102995.0,60.0,85800,546570.0,7
w0!1686368,12102995.0,60.0,85800,546570.0,28
w0!1686369,12102995.0,60.0,85800,546570.0,28
w0!1686370,12102996.0,60.0,85800,546569.0,28
w0!1686371,12102996.0,60.0,85800,546569.0,5
w0!1686372,12102996.0,60.0,85800,546569.0,28
w0!1686375,12102998.0,60.0,85800,546567.0,2
w0!1686376,12102998.0,60.0,85800,546567.0,2
w0!1686377,12102998.0,60.0,85800,546567.0,28
w0!1686378,12102999.0,60.0,85800,546566.0,18
w0!1686379,12102999.0,60.0,85800,546566.0,28
w0!1686380,12103000.0,60.0,85800,546565.0,19
w0!1686381,12103000.0,60.0,85800,546565.0,28
w0!1686384,12103001.0,60.0,172800,545296.0,20
w0!1686385,12103001.0,60.0,172800,545296.0,20
w0!1686386,12103002.0,60.0,172800,545295.0,20
w0!1686387,12103002.0,60.0,172800,545295.0,20
w0!1686388,12103002.0,60.0,172800,545295.0,20
w0!1686382,12103000.0,60.0,604800,544405.0,20
w0!1686517,12124439.0,56.0,1200,668048.0,20
w0!1686400,12103007.0,0.0,600,385640.0,19
w0!1686401,12103007.0,0.0,600,385640.0,1
w0!1686416,12103012.0,0.0,600,385635.0,3
w0!1686419,12103013.0,0.0,600,385634.0,1
w0!1686394,12103005.0,0.0,1200,205642.0,20
w0!1686396,12103005.0,0.0,1200,205642.0,20
w0!1686398,12103006.0,0.0,1200,205641.0,2
w0!1686402,12103008.0,0.0,1200,205639.0,8
w0!1686417,12103013.0,0.0,1200,205634.0,28
w0!1686418,12103013.0,0.0,1200,205634.0,2
w0!1686429,12103017.0,0.0,1200,205630.0,20
w0!1686472,12111672.0,10.0,3600,163375.0,1
w0!1686389,12103003.0,0.0,3600,85644.0,39
w0!1686407,12103010.0,0.0,7200,55637.0,28
w0!1686408,12103010.0,0.0,7200,55637.0,28
w0!1686426,12103016.0,0.0,7200,55631.0,28
w0!1686427,12103016.0,0.0,7200,55631.0,28
w0!1686425,12103016.0,0.0,21600,35631.0,4
w0!1686432,12103018.0,0.0,28800,33129.0,28
w0!1686433,12103019.0,0.0,28800,33128.0,8
w0!1686413,12103012.0,0.0,35755,31677.0,10
w0!1686403,12103008.0,0.0,36506,31556.0,39
w0!1686414,12103012.0,0.0,50220,29936.0,1
w0!1686404,12103008.0,0.0,85800,28157.0,2
w0!1686405,12103009.0,0.0,85800,28156.0,3
w0!1686406,12103009.0,0.0,85800,28156.0,24
w0!1686409,12103010.0,0.0,85800,28155.0,28
w0!1686410,12103011.0,0.0,85800,28154.0,3
w0!1686411,12103011.0,0.0,85800,28154.0,2
w0!1686412,12103011.0,0.0,85800,28154.0,2
w0!1686420,12103014.0,0.0,85800,28151.0,2
w0!1686421,12103014.0,0.0,85800,28151.0,28
w0!1686422,12103015.0,0.0,85800,28150.0,28
w0!1686423,12103015.0,0.0,85800,28150.0,17
w0!1686424,12103015.0,0.0,85800,28150.0,28
w0!1686428,12103017.0,0.0,85800,28148.0,28
w0!1686430,12103017.0,0.0,85800,28148.0,28
w0!1686431,12103018.0,0.0,85800,28147.0,28
w0!1686390,12103003.0,0.0,172800,26894.0,20
w0!1686391,12103004.0,0.0,172800,26893.0,20
w0!1686392,12103004.0,0.0,172800,26893.0,1
w0!1686393,12103004.0,0.0,172800,26893.0,20
w0!1686395,12103005.0,0.0,172800,26892.0,20
w0!1686397,12103006.0,0.0,172800,26891.0,20
w0!1686399,12103007.0,0.0,604800,25998.0,3
 
Fila Jobs n:,371,Size:,95,Current time:,12128655.3
w0!1686336,12102984.0,60.0,2400,634071.0,1
w0!1686348,12102988.0,60.0,2400,634067.0,1
w0!1686361,12102993.0,60.0,2400,634062.0,1
w0!1686362,12102993.0,60.0,2400,634062.0,1
w0!1686364,12102994.0,60.0,2400,634061.0,39
w0!1686365,12102994.0,60.0,2400,634061.0,1
w0!1686373,12102997.0,60.0,2400,634058.0,39
w0!1686374,12102997.0,60.0,2400,634058.0,2
w0!1686337,12102984.0,60.0,2700,624071.0,39
w0!1686383,12103001.0,60.0,3600,604054.0,39
w0!1686338,12102984.0,60.0,85800,546589.0,22
w0!1686339,12102985.0,60.0,85800,546588.0,28
w0!1686340,12102985.0,60.0,85800,546588.0,8
w0!1686341,12102986.0,60.0,85800,546587.0,28
w0!1686342,12102986.0,60.0,85800,546587.0,28
w0!1686343,12102986.0,60.0,85800,546587.0,28
w0!1686344,12102987.0,60.0,85800,546586.0,28
w0!1686345,12102987.0,60.0,85800,546586.0,28
w0!1686349,12102988.0,60.0,85800,546585.0,28
w0!1686350,12102989.0,60.0,85800,546584.0,28
w0!1686352,12102989.0,60.0,85800,546584.0,28
w0!1686353,12102990.0,60.0,85800,546583.0,5
w0!1686354,12102990.0,60.0,85800,546583.0,28
w0!1686355,12102991.0,60.0,85800,546582.0,28
w0!1686356,12102991.0,60.0,85800,546582.0,28
w0!1686357,12102991.0,60.0,85800,546582.0,28
w0!1686358,12102992.0,60.0,85800,546581.0,28
w0!1686359,12102992.0,60.0,85800,546581.0,28
w0!1686363,12102993.0,60.0,85800,546580.0,28
w0!1686366,12102994.0,60.0,85800,546579.0,28
w0!1686367,12102995.0,60.0,85800,546578.0,7
w0!1686368,12102995.0,60.0,85800,546578.0,28
w0!1686369,12102995.0,60.0,85800,546578.0,28
w0!1686370,12102996.0,60.0,85800,546577.0,28
w0!1686371,12102996.0,60.0,85800,546577.0,5
w0!1686372,12102996.0,60.0,85800,546577.0,28
w0!1686375,12102998.0,60.0,85800,546575.0,2
w0!1686376,12102998.0,60.0,85800,546575.0,2
w0!1686377,12102998.0,60.0,85800,546575.0,28
w0!1686378,12102999.0,60.0,85800,546574.0,18
w0!1686379,12102999.0,60.0,85800,546574.0,28
w0!1686380,12103000.0,60.0,85800,546573.0,19
w0!1686381,12103000.0,60.0,85800,546573.0,28
w0!1686384,12103001.0,60.0,172800,545304.0,20
w0!1686385,12103001.0,60.0,172800,545304.0,20
w0!1686386,12103002.0,60.0,172800,545303.0,20
w0!1686387,12103002.0,60.0,172800,545303.0,20
w0!1686388,12103002.0,60.0,172800,545303.0,20
w0!1686382,12103000.0,60.0,604800,544412.0,20
w0!1686517,12124439.0,56.0,1200,668056.0,20
w0!1686400,12103007.0,0.0,600,385648.0,19
w0!1686401,12103007.0,0.0,600,385648.0,1
w0!1686416,12103012.0,0.0,600,385643.0,3
w0!1686419,12103013.0,0.0,600,385642.0,1
w0!1686394,12103005.0,0.0,1200,205650.0,20
w0!1686396,12103005.0,0.0,1200,205650.0,20
w0!1686398,12103006.0,0.0,1200,205649.0,2
w0!1686402,12103008.0,0.0,1200,205647.0,8
w0!1686417,12103013.0,0.0,1200,205642.0,28
w0!1686418,12103013.0,0.0,1200,205642.0,2
w0!1686429,12103017.0,0.0,1200,205638.0,20
w0!1686472,12111672.0,10.0,3600,163383.0,1
w0!1686389,12103003.0,0.0,3600,85652.0,39
w0!1686407,12103010.0,0.0,7200,55645.0,28
w0!1686408,12103010.0,0.0,7200,55645.0,28
w0!1686426,12103016.0,0.0,7200,55639.0,28
w0!1686427,12103016.0,0.0,7200,55639.0,28
w0!1686425,12103016.0,0.0,21600,35639.0,4
w0!1686432,12103018.0,0.0,28800,33137.0,28
w0!1686433,12103019.0,0.0,28800,33136.0,8
w0!1686413,12103012.0,0.0,35755,31684.0,10
w0!1686403,12103008.0,0.0,36506,31564.0,39
w0!1686414,12103012.0,0.0,50220,29944.0,1
w0!1686404,12103008.0,0.0,85800,28165.0,2
w0!1686405,12103009.0,0.0,85800,28164.0,3
w0!1686406,12103009.0,0.0,85800,28164.0,24
w0!1686409,12103010.0,0.0,85800,28163.0,28
w0!1686410,12103011.0,0.0,85800,28162.0,3
w0!1686411,12103011.0,0.0,85800,28162.0,2
w0!1686412,12103011.0,0.0,85800,28162.0,2
w0!1686420,12103014.0,0.0,85800,28159.0,2
w0!1686421,12103014.0,0.0,85800,28159.0,28
w0!1686422,12103015.0,0.0,85800,28158.0,28
w0!1686423,12103015.0,0.0,85800,28158.0,17
w0!1686424,12103015.0,0.0,85800,28158.0,28
w0!1686428,12103017.0,0.0,85800,28156.0,28
w0!1686430,12103017.0,0.0,85800,28156.0,28
w0!1686431,12103018.0,0.0,85800,28155.0,28
w0!1686390,12103003.0,0.0,172800,26902.0,20
w0!1686391,12103004.0,0.0,172800,26901.0,20
w0!1686392,12103004.0,0.0,172800,26901.0,1
w0!1686393,12103004.0,0.0,172800,26901.0,20
w0!1686395,12103005.0,0.0,172800,26900.0,20
w0!1686397,12103006.0,0.0,172800,26899.0,20
w0!1686399,12103007.0,0.0,604800,26005.0,3
 
Fila Jobs n:,372,Size:,91,Current time:,12128662.5
w0!1686364,12102994.0,60.0,2400,634068.0,39
w0!1686365,12102994.0,60.0,2400,634068.0,1
w0!1686373,12102997.0,60.0,2400,634066.0,39
w0!1686374,12102997.0,60.0,2400,634066.0,2
w0!1686337,12102984.0,60.0,2700,624078.0,39
w0!1686383,12103001.0,60.0,3600,604062.0,39
w0!1686338,12102984.0,60.0,85800,546596.0,22
w0!1686339,12102985.0,60.0,85800,546595.0,28
w0!1686340,12102985.0,60.0,85800,546595.0,8
w0!1686341,12102986.0,60.0,85800,546594.0,28
w0!1686342,12102986.0,60.0,85800,546594.0,28
w0!1686343,12102986.0,60.0,85800,546594.0,28
w0!1686344,12102987.0,60.0,85800,546593.0,28
w0!1686345,12102987.0,60.0,85800,546593.0,28
w0!1686349,12102988.0,60.0,85800,546592.0,28
w0!1686350,12102989.0,60.0,85800,546591.0,28
w0!1686352,12102989.0,60.0,85800,546591.0,28
w0!1686353,12102990.0,60.0,85800,546590.0,5
w0!1686354,12102990.0,60.0,85800,546590.0,28
w0!1686355,12102991.0,60.0,85800,546589.0,28
w0!1686356,12102991.0,60.0,85800,546589.0,28
w0!1686357,12102991.0,60.0,85800,546589.0,28
w0!1686358,12102992.0,60.0,85800,546588.0,28
w0!1686359,12102992.0,60.0,85800,546588.0,28
w0!1686363,12102993.0,60.0,85800,546587.0,28
w0!1686366,12102994.0,60.0,85800,546586.0,28
w0!1686367,12102995.0,60.0,85800,546585.0,7
w0!1686368,12102995.0,60.0,85800,546585.0,28
w0!1686369,12102995.0,60.0,85800,546585.0,28
w0!1686370,12102996.0,60.0,85800,546584.0,28
w0!1686371,12102996.0,60.0,85800,546584.0,5
w0!1686372,12102996.0,60.0,85800,546584.0,28
w0!1686375,12102998.0,60.0,85800,546582.0,2
w0!1686376,12102998.0,60.0,85800,546582.0,2
w0!1686377,12102998.0,60.0,85800,546582.0,28
w0!1686378,12102999.0,60.0,85800,546581.0,18
w0!1686379,12102999.0,60.0,85800,546581.0,28
w0!1686380,12103000.0,60.0,85800,546580.0,19
w0!1686381,12103000.0,60.0,85800,546580.0,28
w0!1686384,12103001.0,60.0,172800,545312.0,20
w0!1686385,12103001.0,60.0,172800,545312.0,20
w0!1686386,12103002.0,60.0,172800,545310.0,20
w0!1686387,12103002.0,60.0,172800,545310.0,20
w0!1686388,12103002.0,60.0,172800,545310.0,20
w0!1686382,12103000.0,60.0,604800,544420.0,20
w0!1686517,12124439.0,56.0,1200,668064.0,20
w0!1686400,12103007.0,0.0,600,385656.0,19
w0!1686401,12103007.0,0.0,600,385656.0,1
w0!1686416,12103012.0,0.0,600,385650.0,3
w0!1686419,12103013.0,0.0,600,385650.0,1
w0!1686394,12103005.0,0.0,1200,205658.0,20
w0!1686396,12103005.0,0.0,1200,205658.0,20
w0!1686398,12103006.0,0.0,1200,205656.0,2
w0!1686402,12103008.0,0.0,1200,205654.0,8
w0!1686417,12103013.0,0.0,1200,205650.0,28
w0!1686418,12103013.0,0.0,1200,205650.0,2
w0!1686429,12103017.0,0.0,1200,205646.0,20
w0!1686472,12111672.0,10.0,3600,163391.0,1
w0!1686389,12103003.0,0.0,3600,85660.0,39
w0!1686407,12103010.0,0.0,7200,55652.0,28
w0!1686408,12103010.0,0.0,7200,55652.0,28
w0!1686426,12103016.0,0.0,7200,55646.0,28
w0!1686427,12103016.0,0.0,7200,55646.0,28
w0!1686425,12103016.0,0.0,21600,35646.0,4
w0!1686432,12103018.0,0.0,28800,33144.0,28
w0!1686433,12103019.0,0.0,28800,33144.0,8
w0!1686413,12103012.0,0.0,35755,31692.0,10
w0!1686403,12103008.0,0.0,36506,31571.0,39
w0!1686414,12103012.0,0.0,50220,29952.0,1
w0!1686404,12103008.0,0.0,85800,28172.0,2
w0!1686405,12103009.0,0.0,85800,28171.0,3
w0!1686406,12103009.0,0.0,85800,28171.0,24
w0!1686409,12103010.0,0.0,85800,28170.0,28
w0!1686410,12103011.0,0.0,85800,28169.0,3
w0!1686411,12103011.0,0.0,85800,28169.0,2
w0!1686412,12103011.0,0.0,85800,28169.0,2
w0!1686420,12103014.0,0.0,85800,28166.0,2
w0!1686421,12103014.0,0.0,85800,28166.0,28
w0!1686422,12103015.0,0.0,85800,28165.0,28
w0!1686423,12103015.0,0.0,85800,28165.0,17
w0!1686424,12103015.0,0.0,85800,28165.0,28
w0!1686428,12103017.0,0.0,85800,28163.0,28
w0!1686430,12103017.0,0.0,85800,28163.0,28
w0!1686431,12103018.0,0.0,85800,28162.0,28
w0!1686390,12103003.0,0.0,172800,26910.0,20
w0!1686391,12103004.0,0.0,172800,26908.0,20
w0!1686392,12103004.0,0.0,172800,26908.0,1
w0!1686393,12103004.0,0.0,172800,26908.0,20
w0!1686395,12103005.0,0.0,172800,26908.0,20
w0!1686397,12103006.0,0.0,172800,26906.0,20
w0!1686399,12103007.0,0.0,604800,26013.0,3
 
Fila Jobs n:,373,Size:,91,Current time:,12128670.6
w0!1686364,12102994.0,60.0,2400,634077.0,39
w0!1686365,12102994.0,60.0,2400,634077.0,1
w0!1686373,12102997.0,60.0,2400,634074.0,39
w0!1686374,12102997.0,60.0,2400,634074.0,2
w0!1686337,12102984.0,60.0,2700,624087.0,39
w0!1686383,12103001.0,60.0,3600,604070.0,39
w0!1686338,12102984.0,60.0,85800,546604.0,22
w0!1686339,12102985.0,60.0,85800,546603.0,28
w0!1686340,12102985.0,60.0,85800,546603.0,8
w0!1686341,12102986.0,60.0,85800,546602.0,28
w0!1686342,12102986.0,60.0,85800,546602.0,28
w0!1686343,12102986.0,60.0,85800,546602.0,28
w0!1686344,12102987.0,60.0,85800,546601.0,28
w0!1686345,12102987.0,60.0,85800,546601.0,28
w0!1686349,12102988.0,60.0,85800,546600.0,28
w0!1686350,12102989.0,60.0,85800,546599.0,28
w0!1686352,12102989.0,60.0,85800,546599.0,28
w0!1686353,12102990.0,60.0,85800,546598.0,5
w0!1686354,12102990.0,60.0,85800,546598.0,28
w0!1686355,12102991.0,60.0,85800,546597.0,28
w0!1686356,12102991.0,60.0,85800,546597.0,28
w0!1686357,12102991.0,60.0,85800,546597.0,28
w0!1686358,12102992.0,60.0,85800,546596.0,28
w0!1686359,12102992.0,60.0,85800,546596.0,28
w0!1686363,12102993.0,60.0,85800,546595.0,28
w0!1686366,12102994.0,60.0,85800,546594.0,28
w0!1686367,12102995.0,60.0,85800,546593.0,7
w0!1686368,12102995.0,60.0,85800,546593.0,28
w0!1686369,12102995.0,60.0,85800,546593.0,28
w0!1686370,12102996.0,60.0,85800,546592.0,28
w0!1686371,12102996.0,60.0,85800,546592.0,5
w0!1686372,12102996.0,60.0,85800,546592.0,28
w0!1686375,12102998.0,60.0,85800,546590.0,2
w0!1686376,12102998.0,60.0,85800,546590.0,2
w0!1686377,12102998.0,60.0,85800,546590.0,28
w0!1686378,12102999.0,60.0,85800,546589.0,18
w0!1686379,12102999.0,60.0,85800,546589.0,28
w0!1686380,12103000.0,60.0,85800,546588.0,19
w0!1686381,12103000.0,60.0,85800,546588.0,28
w0!1686384,12103001.0,60.0,172800,545320.0,20
w0!1686385,12103001.0,60.0,172800,545320.0,20
w0!1686386,12103002.0,60.0,172800,545319.0,20
w0!1686387,12103002.0,60.0,172800,545319.0,20
w0!1686388,12103002.0,60.0,172800,545319.0,20
w0!1686382,12103000.0,60.0,604800,544428.0,20
w0!1686517,12124439.0,56.0,1200,668072.0,20
w0!1686400,12103007.0,0.0,600,385664.0,19
w0!1686401,12103007.0,0.0,600,385664.0,1
w0!1686416,12103012.0,0.0,600,385659.0,3
w0!1686419,12103013.0,0.0,600,385658.0,1
w0!1686394,12103005.0,0.0,1200,205666.0,20
w0!1686396,12103005.0,0.0,1200,205666.0,20
w0!1686398,12103006.0,0.0,1200,205665.0,2
w0!1686402,12103008.0,0.0,1200,205663.0,8
w0!1686417,12103013.0,0.0,1200,205658.0,28
w0!1686418,12103013.0,0.0,1200,205658.0,2
w0!1686429,12103017.0,0.0,1200,205654.0,20
w0!1686472,12111672.0,10.0,3600,163399.0,1
w0!1686389,12103003.0,0.0,3600,85668.0,39
w0!1686407,12103010.0,0.0,7200,55661.0,28
w0!1686408,12103010.0,0.0,7200,55661.0,28
w0!1686426,12103016.0,0.0,7200,55655.0,28
w0!1686427,12103016.0,0.0,7200,55655.0,28
w0!1686425,12103016.0,0.0,21600,35655.0,4
w0!1686432,12103018.0,0.0,28800,33153.0,28
w0!1686433,12103019.0,0.0,28800,33152.0,8
w0!1686413,12103012.0,0.0,35755,31700.0,10
w0!1686403,12103008.0,0.0,36506,31579.0,39
w0!1686414,12103012.0,0.0,50220,29960.0,1
w0!1686404,12103008.0,0.0,85800,28180.0,2
w0!1686405,12103009.0,0.0,85800,28179.0,3
w0!1686406,12103009.0,0.0,85800,28179.0,24
w0!1686409,12103010.0,0.0,85800,28178.0,28
w0!1686410,12103011.0,0.0,85800,28177.0,3
w0!1686411,12103011.0,0.0,85800,28177.0,2
w0!1686412,12103011.0,0.0,85800,28177.0,2
w0!1686420,12103014.0,0.0,85800,28174.0,2
w0!1686421,12103014.0,0.0,85800,28174.0,28
w0!1686422,12103015.0,0.0,85800,28173.0,28
w0!1686423,12103015.0,0.0,85800,28173.0,17
w0!1686424,12103015.0,0.0,85800,28173.0,28
w0!1686428,12103017.0,0.0,85800,28171.0,28
w0!1686430,12103017.0,0.0,85800,28171.0,28
w0!1686431,12103018.0,0.0,85800,28170.0,28
w0!1686390,12103003.0,0.0,172800,26918.0,20
w0!1686391,12103004.0,0.0,172800,26917.0,20
w0!1686392,12103004.0,0.0,172800,26917.0,1
w0!1686393,12103004.0,0.0,172800,26917.0,20
w0!1686395,12103005.0,0.0,172800,26916.0,20
w0!1686397,12103006.0,0.0,172800,26915.0,20
w0!1686399,12103007.0,0.0,604800,26021.0,3
 
Fila Jobs n:,374,Size:,91,Current time:,12128677.4
w0!1686364,12102994.0,60.0,2400,634083.0,39
w0!1686365,12102994.0,60.0,2400,634083.0,1
w0!1686373,12102997.0,60.0,2400,634080.0,39
w0!1686374,12102997.0,60.0,2400,634080.0,2
w0!1686337,12102984.0,60.0,2700,624093.0,39
w0!1686383,12103001.0,60.0,3600,604076.0,39
w0!1686338,12102984.0,60.0,85800,546611.0,22
w0!1686339,12102985.0,60.0,85800,546610.0,28
w0!1686340,12102985.0,60.0,85800,546610.0,8
w0!1686341,12102986.0,60.0,85800,546609.0,28
w0!1686342,12102986.0,60.0,85800,546609.0,28
w0!1686343,12102986.0,60.0,85800,546609.0,28
w0!1686344,12102987.0,60.0,85800,546608.0,28
w0!1686345,12102987.0,60.0,85800,546608.0,28
w0!1686349,12102988.0,60.0,85800,546607.0,28
w0!1686350,12102989.0,60.0,85800,546606.0,28
w0!1686352,12102989.0,60.0,85800,546606.0,28
w0!1686353,12102990.0,60.0,85800,546605.0,5
w0!1686354,12102990.0,60.0,85800,546605.0,28
w0!1686355,12102991.0,60.0,85800,546604.0,28
w0!1686356,12102991.0,60.0,85800,546604.0,28
w0!1686357,12102991.0,60.0,85800,546604.0,28
w0!1686358,12102992.0,60.0,85800,546603.0,28
w0!1686359,12102992.0,60.0,85800,546603.0,28
w0!1686363,12102993.0,60.0,85800,546602.0,28
w0!1686366,12102994.0,60.0,85800,546601.0,28
w0!1686367,12102995.0,60.0,85800,546600.0,7
w0!1686368,12102995.0,60.0,85800,546600.0,28
w0!1686369,12102995.0,60.0,85800,546600.0,28
w0!1686370,12102996.0,60.0,85800,546599.0,28
w0!1686371,12102996.0,60.0,85800,546599.0,5
w0!1686372,12102996.0,60.0,85800,546599.0,28
w0!1686375,12102998.0,60.0,85800,546597.0,2
w0!1686376,12102998.0,60.0,85800,546597.0,2
w0!1686377,12102998.0,60.0,85800,546597.0,28
w0!1686378,12102999.0,60.0,85800,546596.0,18
w0!1686379,12102999.0,60.0,85800,546596.0,28
w0!1686380,12103000.0,60.0,85800,546595.0,19
w0!1686381,12103000.0,60.0,85800,546595.0,28
w0!1686384,12103001.0,60.0,172800,545326.0,20
w0!1686385,12103001.0,60.0,172800,545326.0,20
w0!1686386,12103002.0,60.0,172800,545325.0,20
w0!1686387,12103002.0,60.0,172800,545325.0,20
w0!1686388,12103002.0,60.0,172800,545325.0,20
w0!1686382,12103000.0,60.0,604800,544435.0,20
w0!1686517,12124439.0,56.0,1200,668078.0,20
w0!1686400,12103007.0,0.0,600,385670.0,19
w0!1686401,12103007.0,0.0,600,385670.0,1
w0!1686416,12103012.0,0.0,600,385665.0,3
w0!1686419,12103013.0,0.0,600,385664.0,1
w0!1686394,12103005.0,0.0,1200,205672.0,20
w0!1686396,12103005.0,0.0,1200,205672.0,20
