id,subtime,score,walltime,scoreQueue,qtdRecursos
w0!1686339,12069272.0,60.0,85800,520921.0,28
w0!1686340,12069272.0,60.0,85800,520921.0,8
w0!1686341,12069273.0,60.0,85800,520920.0,28
w0!1686342,12069273.0,60.0,85800,520920.0,28
w0!1686343,12069273.0,60.0,85800,520920.0,28
w0!1686344,12069274.0,60.0,85800,520919.0,28
w0!1686345,12069274.0,60.0,85800,520919.0,28
w0!1686346,12069274.0,60.0,600,878402.0,39
w0!1686347,12069275.0,60.0,1200,698401.0,39
w0!1686348,12069275.0,60.0,2400,608401.0,1
w0!1686349,12069275.0,60.0,85800,520918.0,28
w0!1686350,12069276.0,60.0,85800,520917.0,28
w0!1686351,12069276.0,60.0,1800,638400.0,39
w0!1686352,12069276.0,60.0,85800,520917.0,28
 
Fila Jobs n:,330,Size:,20,Current time:,12069277.0
w0!1686335,12069270.0,60.0,2400,608407.0,39
w0!1686336,12069271.0,60.0,2400,608406.0,1
w0!1686337,12069271.0,60.0,2700,598406.0,39
w0!1686338,12069271.0,60.0,85800,520923.0,22
w0!1686339,12069272.0,60.0,85800,520922.0,28
w0!1686340,12069272.0,60.0,85800,520922.0,8
w0!1686341,12069273.0,60.0,85800,520921.0,28
w0!1686342,12069273.0,60.0,85800,520921.0,28
w0!1686343,12069273.0,60.0,85800,520921.0,28
w0!1686344,12069274.0,60.0,85800,520920.0,28
w0!1686345,12069274.0,60.0,85800,520920.0,28
w0!1686346,12069274.0,60.0,600,878403.0,39
w0!1686347,12069275.0,60.0,1200,698402.0,39
w0!1686348,12069275.0,60.0,2400,608402.0,1
w0!1686349,12069275.0,60.0,85800,520919.0,28
w0!1686350,12069276.0,60.0,85800,520918.0,28
w0!1686351,12069276.0,60.0,1800,638401.0,39
w0!1686352,12069276.0,60.0,85800,520918.0,28
w0!1686353,12069277.0,60.0,85800,520917.0,5
w0!1686354,12069277.0,60.0,85800,520917.0,28
 
Fila Jobs n:,331,Size:,20,Current time:,12069277.9
w0!1686335,12069270.0,60.0,2400,608408.0,39
w0!1686336,12069271.0,60.0,2400,608407.0,1
w0!1686337,12069271.0,60.0,2700,598407.0,39
w0!1686338,12069271.0,60.0,85800,520924.0,22
w0!1686339,12069272.0,60.0,85800,520923.0,28
w0!1686340,12069272.0,60.0,85800,520923.0,8
w0!1686341,12069273.0,60.0,85800,520922.0,28
w0!1686342,12069273.0,60.0,85800,520922.0,28
w0!1686343,12069273.0,60.0,85800,520922.0,28
w0!1686344,12069274.0,60.0,85800,520921.0,28
w0!1686345,12069274.0,60.0,85800,520921.0,28
w0!1686346,12069274.0,60.0,600,878404.0,39
w0!1686347,12069275.0,60.0,1200,698403.0,39
w0!1686348,12069275.0,60.0,2400,608403.0,1
w0!1686349,12069275.0,60.0,85800,520920.0,28
w0!1686350,12069276.0,60.0,85800,520919.0,28
w0!1686351,12069276.0,60.0,1800,638402.0,39
w0!1686352,12069276.0,60.0,85800,520919.0,28
w0!1686353,12069277.0,60.0,85800,520918.0,5
w0!1686354,12069277.0,60.0,85800,520918.0,28
 
Fila Jobs n:,332,Size:,20,Current time:,12069277.9
w0!1686335,12069270.0,60.0,2400,608408.0,39
w0!1686336,12069271.0,60.0,2400,608407.0,1
w0!1686337,12069271.0,60.0,2700,598407.0,39
w0!1686338,12069271.0,60.0,85800,520924.0,22
w0!1686339,12069272.0,60.0,85800,520923.0,28
w0!1686340,12069272.0,60.0,85800,520923.0,8
w0!1686341,12069273.0,60.0,85800,520922.0,28
w0!1686342,12069273.0,60.0,85800,520922.0,28
w0!1686343,12069273.0,60.0,85800,520922.0,28
w0!1686344,12069274.0,60.0,85800,520921.0,28
w0!1686345,12069274.0,60.0,85800,520921.0,28
w0!1686346,12069274.0,60.0,600,878404.0,39
w0!1686347,12069275.0,60.0,1200,698403.0,39
w0!1686348,12069275.0,60.0,2400,608403.0,1
w0!1686349,12069275.0,60.0,85800,520920.0,28
w0!1686350,12069276.0,60.0,85800,520919.0,28
w0!1686351,12069276.0,60.0,1800,638402.0,39
w0!1686352,12069276.0,60.0,85800,520919.0,28
w0!1686353,12069277.0,60.0,85800,520918.0,5
w0!1686354,12069277.0,60.0,85800,520918.0,28
 
Fila Jobs n:,333,Size:,23,Current time:,12069278.0
w0!1686335,12069270.0,60.0,2400,608408.0,39
w0!1686336,12069271.0,60.0,2400,608407.0,1
w0!1686337,12069271.0,60.0,2700,598407.0,39
w0!1686338,12069271.0,60.0,85800,520924.0,22
w0!1686339,12069272.0,60.0,85800,520923.0,28
w0!1686340,12069272.0,60.0,85800,520923.0,8
w0!1686341,12069273.0,60.0,85800,520922.0,28
w0!1686342,12069273.0,60.0,85800,520922.0,28
w0!1686343,12069273.0,60.0,85800,520922.0,28
w0!1686344,12069274.0,60.0,85800,520921.0,28
w0!1686345,12069274.0,60.0,85800,520921.0,28
w0!1686346,12069274.0,60.0,600,878404.0,39
w0!1686347,12069275.0,60.0,1200,698403.0,39
w0!1686348,12069275.0,60.0,2400,608403.0,1
w0!1686349,12069275.0,60.0,85800,520920.0,28
w0!1686350,12069276.0,60.0,85800,520919.0,28
w0!1686351,12069276.0,60.0,1800,638402.0,39
w0!1686352,12069276.0,60.0,85800,520919.0,28
w0!1686353,12069277.0,60.0,85800,520918.0,5
w0!1686354,12069277.0,60.0,85800,520918.0,28
w0!1686355,12069278.0,60.0,85800,520917.0,28
w0!1686356,12069278.0,60.0,85800,520917.0,28
w0!1686357,12069278.0,60.0,85800,520917.0,28
 
Fila Jobs n:,334,Size:,26,Current time:,12069279.0
w0!1686335,12069270.0,60.0,2400,608409.0,39
w0!1686336,12069271.0,60.0,2400,608408.0,1
w0!1686337,12069271.0,60.0,2700,598408.0,39
w0!1686338,12069271.0,60.0,85800,520925.0,22
w0!1686339,12069272.0,60.0,85800,520924.0,28
w0!1686340,12069272.0,60.0,85800,520924.0,8
w0!1686341,12069273.0,60.0,85800,520923.0,28
w0!1686342,12069273.0,60.0,85800,520923.0,28
w0!1686343,12069273.0,60.0,85800,520923.0,28
w0!1686344,12069274.0,60.0,85800,520922.0,28
w0!1686345,12069274.0,60.0,85800,520922.0,28
w0!1686346,12069274.0,60.0,600,878405.0,39
w0!1686347,12069275.0,60.0,1200,698404.0,39
w0!1686348,12069275.0,60.0,2400,608404.0,1
w0!1686349,12069275.0,60.0,85800,520921.0,28
w0!1686350,12069276.0,60.0,85800,520920.0,28
w0!1686351,12069276.0,60.0,1800,638403.0,39
w0!1686352,12069276.0,60.0,85800,520920.0,28
w0!1686353,12069277.0,60.0,85800,520919.0,5
w0!1686354,12069277.0,60.0,85800,520919.0,28
w0!1686355,12069278.0,60.0,85800,520918.0,28
w0!1686356,12069278.0,60.0,85800,520918.0,28
w0!1686357,12069278.0,60.0,85800,520918.0,28
w0!1686358,12069279.0,60.0,85800,520917.0,28
w0!1686359,12069279.0,60.0,85800,520917.0,28
w0!1686360,12069279.0,60.0,1800,638400.0,39
 
Fila Jobs n:,335,Size:,29,Current time:,12069280.0
w0!1686335,12069270.0,60.0,2400,608410.0,39
w0!1686336,12069271.0,60.0,2400,608409.0,1
w0!1686337,12069271.0,60.0,2700,598409.0,39
w0!1686338,12069271.0,60.0,85800,520926.0,22
w0!1686339,12069272.0,60.0,85800,520925.0,28
w0!1686340,12069272.0,60.0,85800,520925.0,8
w0!1686341,12069273.0,60.0,85800,520924.0,28
w0!1686342,12069273.0,60.0,85800,520924.0,28
w0!1686343,12069273.0,60.0,85800,520924.0,28
w0!1686344,12069274.0,60.0,85800,520923.0,28
w0!1686345,12069274.0,60.0,85800,520923.0,28
w0!1686346,12069274.0,60.0,600,878406.0,39
w0!1686347,12069275.0,60.0,1200,698405.0,39
w0!1686348,12069275.0,60.0,2400,608405.0,1
w0!1686349,12069275.0,60.0,85800,520922.0,28
w0!1686350,12069276.0,60.0,85800,520921.0,28
w0!1686351,12069276.0,60.0,1800,638404.0,39
w0!1686352,12069276.0,60.0,85800,520921.0,28
w0!1686353,12069277.0,60.0,85800,520920.0,5
w0!1686354,12069277.0,60.0,85800,520920.0,28
w0!1686355,12069278.0,60.0,85800,520919.0,28
w0!1686356,12069278.0,60.0,85800,520919.0,28
w0!1686357,12069278.0,60.0,85800,520919.0,28
w0!1686358,12069279.0,60.0,85800,520918.0,28
w0!1686359,12069279.0,60.0,85800,520918.0,28
w0!1686360,12069279.0,60.0,1800,638401.0,39
w0!1686361,12069280.0,60.0,2400,608400.0,1
w0!1686362,12069280.0,60.0,2400,608400.0,1
w0!1686363,12069280.0,60.0,85800,520917.0,28
 
Fila Jobs n:,336,Size:,32,Current time:,12069281.0
w0!1686335,12069270.0,60.0,2400,608411.0,39
w0!1686336,12069271.0,60.0,2400,608410.0,1
w0!1686337,12069271.0,60.0,2700,598410.0,39
w0!1686338,12069271.0,60.0,85800,520927.0,22
w0!1686339,12069272.0,60.0,85800,520926.0,28
w0!1686340,12069272.0,60.0,85800,520926.0,8
w0!1686341,12069273.0,60.0,85800,520925.0,28
w0!1686342,12069273.0,60.0,85800,520925.0,28
w0!1686343,12069273.0,60.0,85800,520925.0,28
w0!1686344,12069274.0,60.0,85800,520924.0,28
w0!1686345,12069274.0,60.0,85800,520924.0,28
w0!1686346,12069274.0,60.0,600,878407.0,39
w0!1686347,12069275.0,60.0,1200,698406.0,39
w0!1686348,12069275.0,60.0,2400,608406.0,1
w0!1686349,12069275.0,60.0,85800,520923.0,28
w0!1686350,12069276.0,60.0,85800,520922.0,28
w0!1686351,12069276.0,60.0,1800,638405.0,39
w0!1686352,12069276.0,60.0,85800,520922.0,28
w0!1686353,12069277.0,60.0,85800,520921.0,5
w0!1686354,12069277.0,60.0,85800,520921.0,28
w0!1686355,12069278.0,60.0,85800,520920.0,28
w0!1686356,12069278.0,60.0,85800,520920.0,28
w0!1686357,12069278.0,60.0,85800,520920.0,28
w0!1686358,12069279.0,60.0,85800,520919.0,28
w0!1686359,12069279.0,60.0,85800,520919.0,28
w0!1686360,12069279.0,60.0,1800,638402.0,39
w0!1686361,12069280.0,60.0,2400,608401.0,1
w0!1686362,12069280.0,60.0,2400,608401.0,1
w0!1686363,12069280.0,60.0,85800,520918.0,28
w0!1686364,12069281.0,60.0,2400,608400.0,39
w0!1686365,12069281.0,60.0,2400,608400.0,1
w0!1686366,12069281.0,60.0,85800,520917.0,28
 
Fila Jobs n:,337,Size:,35,Current time:,12069282.0
w0!1686335,12069270.0,60.0,2400,608412.0,39
w0!1686336,12069271.0,60.0,2400,608411.0,1
w0!1686337,12069271.0,60.0,2700,598411.0,39
w0!1686338,12069271.0,60.0,85800,520928.0,22
w0!1686339,12069272.0,60.0,85800,520927.0,28
w0!1686340,12069272.0,60.0,85800,520927.0,8
w0!1686341,12069273.0,60.0,85800,520926.0,28
w0!1686342,12069273.0,60.0,85800,520926.0,28
w0!1686343,12069273.0,60.0,85800,520926.0,28
w0!1686344,12069274.0,60.0,85800,520925.0,28
w0!1686345,12069274.0,60.0,85800,520925.0,28
w0!1686346,12069274.0,60.0,600,878408.0,39
w0!1686347,12069275.0,60.0,1200,698407.0,39
w0!1686348,12069275.0,60.0,2400,608407.0,1
w0!1686349,12069275.0,60.0,85800,520924.0,28
w0!1686350,12069276.0,60.0,85800,520923.0,28
w0!1686351,12069276.0,60.0,1800,638406.0,39
w0!1686352,12069276.0,60.0,85800,520923.0,28
w0!1686353,12069277.0,60.0,85800,520922.0,5
w0!1686354,12069277.0,60.0,85800,520922.0,28
w0!1686355,12069278.0,60.0,85800,520921.0,28
w0!1686356,12069278.0,60.0,85800,520921.0,28
w0!1686357,12069278.0,60.0,85800,520921.0,28
w0!1686358,12069279.0,60.0,85800,520920.0,28
w0!1686359,12069279.0,60.0,85800,520920.0,28
w0!1686360,12069279.0,60.0,1800,638403.0,39
w0!1686361,12069280.0,60.0,2400,608402.0,1
w0!1686362,12069280.0,60.0,2400,608402.0,1
w0!1686363,12069280.0,60.0,85800,520919.0,28
w0!1686364,12069281.0,60.0,2400,608401.0,39
w0!1686365,12069281.0,60.0,2400,608401.0,1
w0!1686366,12069281.0,60.0,85800,520918.0,28
w0!1686367,12069282.0,60.0,85800,520917.0,7
w0!1686368,12069282.0,60.0,85800,520917.0,28
w0!1686369,12069282.0,60.0,85800,520917.0,28
 
Fila Jobs n:,338,Size:,38,Current time:,12069283.0
w0!1686335,12069270.0,60.0,2400,608413.0,39
w0!1686336,12069271.0,60.0,2400,608412.0,1
w0!1686337,12069271.0,60.0,2700,598412.0,39
w0!1686338,12069271.0,60.0,85800,520929.0,22
w0!1686339,12069272.0,60.0,85800,520928.0,28
w0!1686340,12069272.0,60.0,85800,520928.0,8
w0!1686341,12069273.0,60.0,85800,520927.0,28
w0!1686342,12069273.0,60.0,85800,520927.0,28
w0!1686343,12069273.0,60.0,85800,520927.0,28
w0!1686344,12069274.0,60.0,85800,520926.0,28
w0!1686345,12069274.0,60.0,85800,520926.0,28
w0!1686346,12069274.0,60.0,600,878409.0,39
w0!1686347,12069275.0,60.0,1200,698408.0,39
w0!1686348,12069275.0,60.0,2400,608408.0,1
w0!1686349,12069275.0,60.0,85800,520925.0,28
w0!1686350,12069276.0,60.0,85800,520924.0,28
w0!1686351,12069276.0,60.0,1800,638407.0,39
w0!1686352,12069276.0,60.0,85800,520924.0,28
w0!1686353,12069277.0,60.0,85800,520923.0,5
w0!1686354,12069277.0,60.0,85800,520923.0,28
w0!1686355,12069278.0,60.0,85800,520922.0,28
w0!1686356,12069278.0,60.0,85800,520922.0,28
w0!1686357,12069278.0,60.0,85800,520922.0,28
w0!1686358,12069279.0,60.0,85800,520921.0,28
w0!1686359,12069279.0,60.0,85800,520921.0,28
w0!1686360,12069279.0,60.0,1800,638404.0,39
w0!1686361,12069280.0,60.0,2400,608403.0,1
w0!1686362,12069280.0,60.0,2400,608403.0,1
w0!1686363,12069280.0,60.0,85800,520920.0,28
w0!1686364,12069281.0,60.0,2400,608402.0,39
w0!1686365,12069281.0,60.0,2400,608402.0,1
w0!1686366,12069281.0,60.0,85800,520919.0,28
w0!1686367,12069282.0,60.0,85800,520918.0,7
w0!1686368,12069282.0,60.0,85800,520918.0,28
w0!1686369,12069282.0,60.0,85800,520918.0,28
w0!1686370,12069283.0,60.0,85800,520917.0,28
w0!1686371,12069283.0,60.0,85800,520917.0,5
w0!1686372,12069283.0,60.0,85800,520917.0,28
 
Fila Jobs n:,339,Size:,40,Current time:,12069284.0
w0!1686335,12069270.0,60.0,2400,608414.0,39
w0!1686336,12069271.0,60.0,2400,608413.0,1
w0!1686337,12069271.0,60.0,2700,598413.0,39
w0!1686338,12069271.0,60.0,85800,520930.0,22
w0!1686339,12069272.0,60.0,85800,520929.0,28
w0!1686340,12069272.0,60.0,85800,520929.0,8
w0!1686341,12069273.0,60.0,85800,520928.0,28
w0!1686342,12069273.0,60.0,85800,520928.0,28
w0!1686343,12069273.0,60.0,85800,520928.0,28
w0!1686344,12069274.0,60.0,85800,520927.0,28
w0!1686345,12069274.0,60.0,85800,520927.0,28
w0!1686346,12069274.0,60.0,600,878410.0,39
w0!1686347,12069275.0,60.0,1200,698409.0,39
w0!1686348,12069275.0,60.0,2400,608409.0,1
w0!1686349,12069275.0,60.0,85800,520926.0,28
w0!1686350,12069276.0,60.0,85800,520925.0,28
w0!1686351,12069276.0,60.0,1800,638408.0,39
w0!1686352,12069276.0,60.0,85800,520925.0,28
w0!1686353,12069277.0,60.0,85800,520924.0,5
w0!1686354,12069277.0,60.0,85800,520924.0,28
w0!1686355,12069278.0,60.0,85800,520923.0,28
w0!1686356,12069278.0,60.0,85800,520923.0,28
w0!1686357,12069278.0,60.0,85800,520923.0,28
w0!1686358,12069279.0,60.0,85800,520922.0,28
w0!1686359,12069279.0,60.0,85800,520922.0,28
w0!1686360,12069279.0,60.0,1800,638405.0,39
w0!1686361,12069280.0,60.0,2400,608404.0,1
w0!1686362,12069280.0,60.0,2400,608404.0,1
w0!1686363,12069280.0,60.0,85800,520921.0,28
w0!1686364,12069281.0,60.0,2400,608403.0,39
w0!1686365,12069281.0,60.0,2400,608403.0,1
w0!1686366,12069281.0,60.0,85800,520920.0,28
w0!1686367,12069282.0,60.0,85800,520919.0,7
w0!1686368,12069282.0,60.0,85800,520919.0,28
w0!1686369,12069282.0,60.0,85800,520919.0,28
w0!1686370,12069283.0,60.0,85800,520918.0,28
w0!1686371,12069283.0,60.0,85800,520918.0,5
w0!1686372,12069283.0,60.0,85800,520918.0,28
w0!1686373,12069284.0,60.0,2400,608400.0,39
w0!1686374,12069284.0,60.0,2400,608400.0,2
 
Fila Jobs n:,340,Size:,43,Current time:,12069285.0
w0!1686335,12069270.0,60.0,2400,608415.0,39
w0!1686336,12069271.0,60.0,2400,608414.0,1
w0!1686337,12069271.0,60.0,2700,598414.0,39
w0!1686338,12069271.0,60.0,85800,520931.0,22
w0!1686339,12069272.0,60.0,85800,520930.0,28
w0!1686340,12069272.0,60.0,85800,520930.0,8
w0!1686341,12069273.0,60.0,85800,520929.0,28
w0!1686342,12069273.0,60.0,85800,520929.0,28
w0!1686343,12069273.0,60.0,85800,520929.0,28
w0!1686344,12069274.0,60.0,85800,520928.0,28
w0!1686345,12069274.0,60.0,85800,520928.0,28
w0!1686346,12069274.0,60.0,600,878411.0,39
w0!1686347,12069275.0,60.0,1200,698410.0,39
w0!1686348,12069275.0,60.0,2400,608410.0,1
w0!1686349,12069275.0,60.0,85800,520927.0,28
w0!1686350,12069276.0,60.0,85800,520926.0,28
w0!1686351,12069276.0,60.0,1800,638409.0,39
w0!1686352,12069276.0,60.0,85800,520926.0,28
w0!1686353,12069277.0,60.0,85800,520925.0,5
w0!1686354,12069277.0,60.0,85800,520925.0,28
w0!1686355,12069278.0,60.0,85800,520924.0,28
w0!1686356,12069278.0,60.0,85800,520924.0,28
w0!1686357,12069278.0,60.0,85800,520924.0,28
w0!1686358,12069279.0,60.0,85800,520923.0,28
w0!1686359,12069279.0,60.0,85800,520923.0,28
w0!1686360,12069279.0,60.0,1800,638406.0,39
w0!1686361,12069280.0,60.0,2400,608405.0,1
w0!1686362,12069280.0,60.0,2400,608405.0,1
w0!1686363,12069280.0,60.0,85800,520922.0,28
w0!1686364,12069281.0,60.0,2400,608404.0,39
w0!1686365,12069281.0,60.0,2400,608404.0,1
w0!1686366,12069281.0,60.0,85800,520921.0,28
w0!1686367,12069282.0,60.0,85800,520920.0,7
w0!1686368,12069282.0,60.0,85800,520920.0,28
w0!1686369,12069282.0,60.0,85800,520920.0,28
w0!1686370,12069283.0,60.0,85800,520919.0,28
w0!1686371,12069283.0,60.0,85800,520919.0,5
w0!1686372,12069283.0,60.0,85800,520919.0,28
w0!1686373,12069284.0,60.0,2400,608401.0,39
w0!1686374,12069284.0,60.0,2400,608401.0,2
w0!1686375,12069285.0,60.0,85800,520917.0,2
w0!1686376,12069285.0,60.0,85800,520917.0,2
w0!1686377,12069285.0,60.0,85800,520917.0,28
 
Fila Jobs n:,341,Size:,45,Current time:,12069286.0
w0!1686335,12069270.0,60.0,2400,608416.0,39
w0!1686336,12069271.0,60.0,2400,608415.0,1
w0!1686337,12069271.0,60.0,2700,598415.0,39
w0!1686338,12069271.0,60.0,85800,520932.0,22
w0!1686339,12069272.0,60.0,85800,520931.0,28
w0!1686340,12069272.0,60.0,85800,520931.0,8
w0!1686341,12069273.0,60.0,85800,520930.0,28
w0!1686342,12069273.0,60.0,85800,520930.0,28
w0!1686343,12069273.0,60.0,85800,520930.0,28
w0!1686344,12069274.0,60.0,85800,520929.0,28
w0!1686345,12069274.0,60.0,85800,520929.0,28
w0!1686346,12069274.0,60.0,600,878412.0,39
w0!1686347,12069275.0,60.0,1200,698411.0,39
w0!1686348,12069275.0,60.0,2400,608411.0,1
w0!1686349,12069275.0,60.0,85800,520928.0,28
w0!1686350,12069276.0,60.0,85800,520927.0,28
w0!1686351,12069276.0,60.0,1800,638410.0,39
w0!1686352,12069276.0,60.0,85800,520927.0,28
w0!1686353,12069277.0,60.0,85800,520926.0,5
w0!1686354,12069277.0,60.0,85800,520926.0,28
w0!1686355,12069278.0,60.0,85800,520925.0,28
w0!1686356,12069278.0,60.0,85800,520925.0,28
w0!1686357,12069278.0,60.0,85800,520925.0,28
w0!1686358,12069279.0,60.0,85800,520924.0,28
w0!1686359,12069279.0,60.0,85800,520924.0,28
w0!1686360,12069279.0,60.0,1800,638407.0,39
w0!1686361,12069280.0,60.0,2400,608406.0,1
w0!1686362,12069280.0,60.0,2400,608406.0,1
w0!1686363,12069280.0,60.0,85800,520923.0,28
w0!1686364,12069281.0,60.0,2400,608405.0,39
w0!1686365,12069281.0,60.0,2400,608405.0,1
w0!1686366,12069281.0,60.0,85800,520922.0,28
w0!1686367,12069282.0,60.0,85800,520921.0,7
w0!1686368,12069282.0,60.0,85800,520921.0,28
w0!1686369,12069282.0,60.0,85800,520921.0,28
w0!1686370,12069283.0,60.0,85800,520920.0,28
w0!1686371,12069283.0,60.0,85800,520920.0,5
w0!1686372,12069283.0,60.0,85800,520920.0,28
w0!1686373,12069284.0,60.0,2400,608402.0,39
w0!1686374,12069284.0,60.0,2400,608402.0,2
w0!1686375,12069285.0,60.0,85800,520918.0,2
w0!1686376,12069285.0,60.0,85800,520918.0,2
w0!1686377,12069285.0,60.0,85800,520918.0,28
w0!1686378,12069286.0,60.0,85800,520917.0,18
w0!1686379,12069286.0,60.0,85800,520917.0,28
 
Fila Jobs n:,342,Size:,48,Current time:,12069287.0
w0!1686335,12069270.0,60.0,2400,608417.0,39
w0!1686336,12069271.0,60.0,2400,608416.0,1
w0!1686337,12069271.0,60.0,2700,598416.0,39
w0!1686338,12069271.0,60.0,85800,520933.0,22
w0!1686339,12069272.0,60.0,85800,520932.0,28
w0!1686340,12069272.0,60.0,85800,520932.0,8
w0!1686341,12069273.0,60.0,85800,520931.0,28
w0!1686342,12069273.0,60.0,85800,520931.0,28
w0!1686343,12069273.0,60.0,85800,520931.0,28
w0!1686344,12069274.0,60.0,85800,520930.0,28
w0!1686345,12069274.0,60.0,85800,520930.0,28
w0!1686346,12069274.0,60.0,600,878413.0,39
w0!1686347,12069275.0,60.0,1200,698412.0,39
w0!1686348,12069275.0,60.0,2400,608412.0,1
w0!1686349,12069275.0,60.0,85800,520929.0,28
w0!1686350,12069276.0,60.0,85800,520928.0,28
w0!1686351,12069276.0,60.0,1800,638411.0,39
w0!1686352,12069276.0,60.0,85800,520928.0,28
w0!1686353,12069277.0,60.0,85800,520927.0,5
w0!1686354,12069277.0,60.0,85800,520927.0,28
w0!1686355,12069278.0,60.0,85800,520926.0,28
w0!1686356,12069278.0,60.0,85800,520926.0,28
w0!1686357,12069278.0,60.0,85800,520926.0,28
w0!1686358,12069279.0,60.0,85800,520925.0,28
w0!1686359,12069279.0,60.0,85800,520925.0,28
w0!1686360,12069279.0,60.0,1800,638408.0,39
w0!1686361,12069280.0,60.0,2400,608407.0,1
w0!1686362,12069280.0,60.0,2400,608407.0,1
w0!1686363,12069280.0,60.0,85800,520924.0,28
w0!1686364,12069281.0,60.0,2400,608406.0,39
w0!1686365,12069281.0,60.0,2400,608406.0,1
w0!1686366,12069281.0,60.0,85800,520923.0,28
w0!1686367,12069282.0,60.0,85800,520922.0,7
w0!1686368,12069282.0,60.0,85800,520922.0,28
w0!1686369,12069282.0,60.0,85800,520922.0,28
w0!1686370,12069283.0,60.0,85800,520921.0,28
w0!1686371,12069283.0,60.0,85800,520921.0,5
w0!1686372,12069283.0,60.0,85800,520921.0,28
w0!1686373,12069284.0,60.0,2400,608403.0,39
w0!1686374,12069284.0,60.0,2400,608403.0,2
w0!1686375,12069285.0,60.0,85800,520919.0,2
w0!1686376,12069285.0,60.0,85800,520919.0,2
w0!1686377,12069285.0,60.0,85800,520919.0,28
w0!1686378,12069286.0,60.0,85800,520918.0,18
w0!1686379,12069286.0,60.0,85800,520918.0,28
w0!1686380,12069287.0,60.0,85800,520917.0,19
w0!1686381,12069287.0,60.0,85800,520917.0,28
w0!1686382,12069287.0,60.0,604800,518757.0,20
 
Fila Jobs n:,343,Size:,51,Current time:,12069288.0
w0!1686335,12069270.0,60.0,2400,608418.0,39
w0!1686336,12069271.0,60.0,2400,608417.0,1
w0!1686337,12069271.0,60.0,2700,598417.0,39
w0!1686338,12069271.0,60.0,85800,520934.0,22
w0!1686339,12069272.0,60.0,85800,520933.0,28
w0!1686340,12069272.0,60.0,85800,520933.0,8
w0!1686341,12069273.0,60.0,85800,520932.0,28
w0!1686342,12069273.0,60.0,85800,520932.0,28
w0!1686343,12069273.0,60.0,85800,520932.0,28
w0!1686344,12069274.0,60.0,85800,520931.0,28
w0!1686345,12069274.0,60.0,85800,520931.0,28
w0!1686346,12069274.0,60.0,600,878414.0,39
w0!1686347,12069275.0,60.0,1200,698413.0,39
w0!1686348,12069275.0,60.0,2400,608413.0,1
w0!1686349,12069275.0,60.0,85800,520930.0,28
w0!1686350,12069276.0,60.0,85800,520929.0,28
w0!1686351,12069276.0,60.0,1800,638412.0,39
w0!1686352,12069276.0,60.0,85800,520929.0,28
w0!1686353,12069277.0,60.0,85800,520928.0,5
w0!1686354,12069277.0,60.0,85800,520928.0,28
w0!1686355,12069278.0,60.0,85800,520927.0,28
w0!1686356,12069278.0,60.0,85800,520927.0,28
w0!1686357,12069278.0,60.0,85800,520927.0,28
w0!1686358,12069279.0,60.0,85800,520926.0,28
w0!1686359,12069279.0,60.0,85800,520926.0,28
w0!1686360,12069279.0,60.0,1800,638409.0,39
w0!1686361,12069280.0,60.0,2400,608408.0,1
w0!1686362,12069280.0,60.0,2400,608408.0,1
w0!1686363,12069280.0,60.0,85800,520925.0,28
w0!1686364,12069281.0,60.0,2400,608407.0,39
w0!1686365,12069281.0,60.0,2400,608407.0,1
w0!1686366,12069281.0,60.0,85800,520924.0,28
w0!1686367,12069282.0,60.0,85800,520923.0,7
w0!1686368,12069282.0,60.0,85800,520923.0,28
w0!1686369,12069282.0,60.0,85800,520923.0,28
w0!1686370,12069283.0,60.0,85800,520922.0,28
w0!1686371,12069283.0,60.0,85800,520922.0,5
w0!1686372,12069283.0,60.0,85800,520922.0,28
w0!1686373,12069284.0,60.0,2400,608404.0,39
w0!1686374,12069284.0,60.0,2400,608404.0,2
w0!1686375,12069285.0,60.0,85800,520920.0,2
w0!1686376,12069285.0,60.0,85800,520920.0,2
w0!1686377,12069285.0,60.0,85800,520920.0,28
w0!1686378,12069286.0,60.0,85800,520919.0,18
w0!1686379,12069286.0,60.0,85800,520919.0,28
w0!1686380,12069287.0,60.0,85800,520918.0,19
w0!1686381,12069287.0,60.0,85800,520918.0,28
w0!1686382,12069287.0,60.0,604800,518758.0,20
w0!1686383,12069288.0,60.0,3600,578400.0,39
w0!1686384,12069288.0,60.0,172800,519650.0,20
w0!1686385,12069288.0,60.0,172800,519650.0,20
 
Fila Jobs n:,344,Size:,54,Current time:,12069289.0
w0!1686335,12069270.0,60.0,2400,608419.0,39
w0!1686336,12069271.0,60.0,2400,608418.0,1
w0!1686337,12069271.0,60.0,2700,598418.0,39
w0!1686338,12069271.0,60.0,85800,520935.0,22
w0!1686339,12069272.0,60.0,85800,520934.0,28
w0!1686340,12069272.0,60.0,85800,520934.0,8
w0!1686341,12069273.0,60.0,85800,520933.0,28
w0!1686342,12069273.0,60.0,85800,520933.0,28
w0!1686343,12069273.0,60.0,85800,520933.0,28
w0!1686344,12069274.0,60.0,85800,520932.0,28
w0!1686345,12069274.0,60.0,85800,520932.0,28
w0!1686346,12069274.0,60.0,600,878415.0,39
w0!1686347,12069275.0,60.0,1200,698414.0,39
w0!1686348,12069275.0,60.0,2400,608414.0,1
w0!1686349,12069275.0,60.0,85800,520931.0,28
w0!1686350,12069276.0,60.0,85800,520930.0,28
